best m,c is 1.570000,14.670000 with error 13.499681 in direction 0
best m,c is 1.570000,14.680000 with error 13.496385 in direction 0
best m,c is 1.570000,14.690000 with error 13.493096 in direction 0
best m,c is 1.570000,14.700000 with error 13.489813 in direction 0
best m,c is 1.570000,14.710000 with error 13.486537 in direction 0
best m,c is 1.570000,14.720000 with error 13.483268 in direction 0
best m,c is 1.570000,14.730000 with error 13.480005 in direction 0
best m,c is 1.570000,14.740000 with error 13.476749 in direction 0
best m,c is 1.570000,14.750000 with error 13.473499 in direction 0
best m,c is 1.570000,14.760000 with error 13.470256 in direction 0
best m,c is 1.570000,14.770000 with error 13.467020 in direction 0
best m,c is 1.570000,14.780000 with error 13.463790 in direction 0
best m,c is 1.570000,14.790000 with error 13.460567 in direction 0
best m,c is 1.570000,14.800000 with error 13.457351 in direction 0
best m,c is 1.570000,14.810000 with error 13.454141 in direction 0
best m,c is 1.570000,14.820000 with error 13.450938 in direction 0
best m,c is 1.570000,14.830000 with error 13.447742 in direction 0
best m,c is 1.570000,14.840000 with error 13.444552 in direction 0
best m,c is 1.570000,14.850000 with error 13.441369 in direction 0
best m,c is 1.570000,14.860000 with error 13.438193 in direction 0
best m,c is 1.570000,14.870000 with error 13.435024 in direction 0
best m,c is 1.570000,14.880000 with error 13.431861 in direction 0
best m,c is 1.570000,14.890000 with error 13.428705 in direction 0
best m,c is 1.570000,14.900000 with error 13.425555 in direction 0
best m,c is 1.570000,14.910000 with error 13.422412 in direction 0
best m,c is 1.570000,14.920000 with error 13.419276 in direction 0
best m,c is 1.570000,14.930000 with error 13.416147 in direction 0
best m,c is 1.570000,14.940000 with error 13.413024 in direction 0
best m,c is 1.560000,14.950000 with error 13.409880 in direction 7
best m,c is 1.560000,14.960000 with error 13.406392 in direction 0
best m,c is 1.560000,14.970000 with error 13.402910 in direction 0
best m,c is 1.560000,14.980000 with error 13.399435 in direction 0
best m,c is 1.560000,14.990000 with error 13.395967 in direction 0
best m,c is 1.560000,15.000000 with error 13.392505 in direction 0
best m,c is 1.560000,15.010000 with error 13.389049 in direction 0
best m,c is 1.560000,15.020000 with error 13.385600 in direction 0
best m,c is 1.560000,15.030000 with error 13.382158 in direction 0
best m,c is 1.560000,15.040000 with error 13.378723 in direction 0
best m,c is 1.560000,15.050000 with error 13.375294 in direction 0
best m,c is 1.560000,15.060000 with error 13.371871 in direction 0
best m,c is 1.560000,15.070000 with error 13.368455 in direction 0
best m,c is 1.560000,15.080000 with error 13.365046 in direction 0
best m,c is 1.560000,15.090000 with error 13.361644 in direction 0
best m,c is 1.560000,15.100000 with error 13.358248 in direction 0
best m,c is 1.560000,15.110000 with error 13.354858 in direction 0
best m,c is 1.560000,15.120000 with error 13.351475 in direction 0
best m,c is 1.560000,15.130000 with error 13.348099 in direction 0
best m,c is 1.560000,15.140000 with error 13.344730 in direction 0
best m,c is 1.560000,15.150000 with error 13.341367 in direction 0
best m,c is 1.560000,15.160000 with error 13.338011 in direction 0
best m,c is 1.560000,15.170000 with error 13.334661 in direction 0
best m,c is 1.560000,15.180000 with error 13.331319 in direction 0
best m,c is 1.560000,15.190000 with error 13.327982 in direction 0
best m,c is 1.560000,15.200000 with error 13.324653 in direction 0
best m,c is 1.560000,15.210000 with error 13.321330 in direction 0
best m,c is 1.560000,15.220000 with error 13.318014 in direction 0
best m,c is 1.560000,15.230000 with error 13.314704 in direction 0
best m,c is 1.560000,15.240000 with error 13.311402 in direction 0
best m,c is 1.560000,15.250000 with error 13.308106 in direction 0
best m,c is 1.560000,15.260000 with error 13.304816 in direction 0
best m,c is 1.560000,15.270000 with error 13.301533 in direction 0
best m,c is 1.560000,15.280000 with error 13.298257 in direction 0
best m,c is 1.560000,15.290000 with error 13.294988 in direction 0
best m,c is 1.560000,15.300000 with error 13.291726 in direction 0
best m,c is 1.560000,15.310000 with error 13.288470 in direction 0
best m,c is 1.560000,15.320000 with error 13.285221 in direction 0
best m,c is 1.560000,15.330000 with error 13.281978 in direction 0
best m,c is 1.560000,15.340000 with error 13.278743 in direction 0
best m,c is 1.560000,15.350000 with error 13.275514 in direction 0
best m,c is 1.560000,15.360000 with error 13.272292 in direction 0
best m,c is 1.560000,15.370000 with error 13.269076 in direction 0
best m,c is 1.560000,15.380000 with error 13.265868 in direction 0
best m,c is 1.560000,15.390000 with error 13.262666 in direction 0
best m,c is 1.560000,15.400000 with error 13.259471 in direction 0
best m,c is 1.560000,15.410000 with error 13.256283 in direction 0
best m,c is 1.560000,15.420000 with error 13.253101 in direction 0
best m,c is 1.560000,15.430000 with error 13.249926 in direction 0
best m,c is 1.560000,15.440000 with error 13.246758 in direction 0
best m,c is 1.560000,15.450000 with error 13.243597 in direction 0
best m,c is 1.560000,15.460000 with error 13.240443 in direction 0
best m,c is 1.560000,15.470000 with error 13.237295 in direction 0
best m,c is 1.560000,15.480000 with error 13.234155 in direction 0
best m,c is 1.560000,15.490000 with error 13.231021 in direction 0
best m,c is 1.560000,15.500000 with error 13.227894 in direction 0
best m,c is 1.560000,15.510000 with error 13.224773 in direction 0
best m,c is 1.560000,15.520000 with error 13.221660 in direction 0
best m,c is 1.560000,15.530000 with error 13.218553 in direction 0
best m,c is 1.560000,15.540000 with error 13.215453 in direction 0
best m,c is 1.560000,15.550000 with error 13.212360 in direction 0
best m,c is 1.560000,15.560000 with error 13.209274 in direction 0
best m,c is 1.560000,15.570000 with error 13.206195 in direction 0
best m,c is 1.560000,15.580000 with error 13.203123 in direction 0
best m,c is 1.560000,15.590000 with error 13.200057 in direction 0
best m,c is 1.560000,15.600000 with error 13.196998 in direction 0
best m,c is 1.560000,15.610000 with error 13.193946 in direction 0
best m,c is 1.560000,15.620000 with error 13.190902 in direction 0
best m,c is 1.550000,15.630000 with error 13.187482 in direction 7
best m,c is 1.550000,15.640000 with error 13.184066 in direction 0
best m,c is 1.550000,15.650000 with error 13.180656 in direction 0
best m,c is 1.550000,15.660000 with error 13.177252 in direction 0
best m,c is 1.550000,15.670000 with error 13.173856 in direction 0
best m,c is 1.550000,15.680000 with error 13.170466 in direction 0
best m,c is 1.550000,15.690000 with error 13.167083 in direction 0
best m,c is 1.550000,15.700000 with error 13.163706 in direction 0
best m,c is 1.550000,15.710000 with error 13.160337 in direction 0
best m,c is 1.550000,15.720000 with error 13.156974 in direction 0
best m,c is 1.550000,15.730000 with error 13.153618 in direction 0
best m,c is 1.550000,15.740000 with error 13.150268 in direction 0
best m,c is 1.550000,15.750000 with error 13.146925 in direction 0
best m,c is 1.550000,15.760000 with error 13.143590 in direction 0
best m,c is 1.550000,15.770000 with error 13.140260 in direction 0
best m,c is 1.550000,15.780000 with error 13.136938 in direction 0
best m,c is 1.550000,15.790000 with error 13.133622 in direction 0
best m,c is 1.550000,15.800000 with error 13.130313 in direction 0
best m,c is 1.550000,15.810000 with error 13.127011 in direction 0
best m,c is 1.550000,15.820000 with error 13.123716 in direction 0
best m,c is 1.550000,15.830000 with error 13.120428 in direction 0
best m,c is 1.550000,15.840000 with error 13.117146 in direction 0
best m,c is 1.550000,15.850000 with error 13.113871 in direction 0
best m,c is 1.550000,15.860000 with error 13.110603 in direction 0
best m,c is 1.550000,15.870000 with error 13.107342 in direction 0
best m,c is 1.550000,15.880000 with error 13.104087 in direction 0
best m,c is 1.550000,15.890000 with error 13.100840 in direction 0
best m,c is 1.550000,15.900000 with error 13.097599 in direction 0
best m,c is 1.550000,15.910000 with error 13.094365 in direction 0
best m,c is 1.550000,15.920000 with error 13.091138 in direction 0
best m,c is 1.550000,15.930000 with error 13.087917 in direction 0
best m,c is 1.550000,15.940000 with error 13.084704 in direction 0
best m,c is 1.550000,15.950000 with error 13.081497 in direction 0
best m,c is 1.550000,15.960000 with error 13.078298 in direction 0
best m,c is 1.550000,15.970000 with error 13.075105 in direction 0
best m,c is 1.550000,15.980000 with error 13.071919 in direction 0
best m,c is 1.550000,15.990000 with error 13.068740 in direction 0
best m,c is 1.550000,16.000000 with error 13.065568 in direction 0
best m,c is 1.550000,16.010000 with error 13.062402 in direction 0
best m,c is 1.550000,16.020000 with error 13.059244 in direction 0
best m,c is 1.550000,16.030000 with error 13.056092 in direction 0
best m,c is 1.550000,16.040000 with error 13.052948 in direction 0
best m,c is 1.550000,16.050000 with error 13.049810 in direction 0
best m,c is 1.550000,16.060000 with error 13.046679 in direction 0
best m,c is 1.550000,16.070000 with error 13.043555 in direction 0
best m,c is 1.550000,16.080000 with error 13.040438 in direction 0
best m,c is 1.550000,16.090000 with error 13.037328 in direction 0
best m,c is 1.550000,16.100000 with error 13.034225 in direction 0
best m,c is 1.550000,16.110000 with error 13.031129 in direction 0
best m,c is 1.550000,16.120000 with error 13.028039 in direction 0
best m,c is 1.550000,16.130000 with error 13.024957 in direction 0
best m,c is 1.550000,16.140000 with error 13.021882 in direction 0
best m,c is 1.550000,16.150000 with error 13.018813 in direction 0
best m,c is 1.550000,16.160000 with error 13.015752 in direction 0
best m,c is 1.550000,16.170000 with error 13.012697 in direction 0
best m,c is 1.550000,16.180000 with error 13.009650 in direction 0
best m,c is 1.550000,16.190000 with error 13.006609 in direction 0
best m,c is 1.550000,16.200000 with error 13.003576 in direction 0
best m,c is 1.550000,16.210000 with error 13.000549 in direction 0
best m,c is 1.550000,16.220000 with error 12.997530 in direction 0
best m,c is 1.550000,16.230000 with error 12.994517 in direction 0
best m,c is 1.550000,16.240000 with error 12.991511 in direction 0
best m,c is 1.550000,16.250000 with error 12.988513 in direction 0
best m,c is 1.550000,16.260000 with error 12.985521 in direction 0
best m,c is 1.550000,16.270000 with error 12.982537 in direction 0
best m,c is 1.550000,16.280000 with error 12.979559 in direction 0
best m,c is 1.550000,16.290000 with error 12.976589 in direction 0
best m,c is 1.540000,16.300000 with error 12.973272 in direction 7
best m,c is 1.540000,16.310000 with error 12.969923 in direction 0
best m,c is 1.540000,16.320000 with error 12.966582 in direction 0
best m,c is 1.540000,16.330000 with error 12.963247 in direction 0
best m,c is 1.540000,16.340000 with error 12.959919 in direction 0
best m,c is 1.540000,16.350000 with error 12.956598 in direction 0
best m,c is 1.540000,16.360000 with error 12.953284 in direction 0
best m,c is 1.540000,16.370000 with error 12.949977 in direction 0
best m,c is 1.540000,16.380000 with error 12.946677 in direction 0
best m,c is 1.540000,16.390000 with error 12.943383 in direction 0
best m,c is 1.540000,16.400000 with error 12.940097 in direction 0
best m,c is 1.540000,16.410000 with error 12.936817 in direction 0
best m,c is 1.540000,16.420000 with error 12.933544 in direction 0
best m,c is 1.540000,16.430000 with error 12.930279 in direction 0
best m,c is 1.540000,16.440000 with error 12.927020 in direction 0
best m,c is 1.540000,16.450000 with error 12.923768 in direction 0
best m,c is 1.540000,16.460000 with error 12.920522 in direction 0
best m,c is 1.540000,16.470000 with error 12.917284 in direction 0
best m,c is 1.540000,16.480000 with error 12.914053 in direction 0
best m,c is 1.540000,16.490000 with error 12.910829 in direction 0
best m,c is 1.540000,16.500000 with error 12.907611 in direction 0
best m,c is 1.540000,16.510000 with error 12.904401 in direction 0
best m,c is 1.540000,16.520000 with error 12.901198 in direction 0
best m,c is 1.540000,16.530000 with error 12.898001 in direction 0
best m,c is 1.540000,16.540000 with error 12.894812 in direction 0
best m,c is 1.540000,16.550000 with error 12.891629 in direction 0
best m,c is 1.540000,16.560000 with error 12.888453 in direction 0
best m,c is 1.540000,16.570000 with error 12.885285 in direction 0
best m,c is 1.540000,16.580000 with error 12.882123 in direction 0
best m,c is 1.540000,16.590000 with error 12.878968 in direction 0
best m,c is 1.540000,16.600000 with error 12.875821 in direction 0
best m,c is 1.540000,16.610000 with error 12.872680 in direction 0
best m,c is 1.540000,16.620000 with error 12.869546 in direction 0
best m,c is 1.540000,16.630000 with error 12.866420 in direction 0
best m,c is 1.540000,16.640000 with error 12.863300 in direction 0
best m,c is 1.540000,16.650000 with error 12.860188 in direction 0
best m,c is 1.540000,16.660000 with error 12.857082 in direction 0
best m,c is 1.540000,16.670000 with error 12.853983 in direction 0
best m,c is 1.540000,16.680000 with error 12.850892 in direction 0
best m,c is 1.540000,16.690000 with error 12.847807 in direction 0
best m,c is 1.540000,16.700000 with error 12.844730 in direction 0
best m,c is 1.540000,16.710000 with error 12.841660 in direction 0
best m,c is 1.540000,16.720000 with error 12.838596 in direction 0
best m,c is 1.540000,16.730000 with error 12.835540 in direction 0
best m,c is 1.540000,16.740000 with error 12.832491 in direction 0
best m,c is 1.540000,16.750000 with error 12.829449 in direction 0
best m,c is 1.540000,16.760000 with error 12.826414 in direction 0
best m,c is 1.540000,16.770000 with error 12.823386 in direction 0
best m,c is 1.540000,16.780000 with error 12.820365 in direction 0
best m,c is 1.540000,16.790000 with error 12.817351 in direction 0
best m,c is 1.540000,16.800000 with error 12.814344 in direction 0
best m,c is 1.540000,16.810000 with error 12.811345 in direction 0
best m,c is 1.540000,16.820000 with error 12.808352 in direction 0
best m,c is 1.540000,16.830000 with error 12.805367 in direction 0
best m,c is 1.540000,16.840000 with error 12.802388 in direction 0
best m,c is 1.540000,16.850000 with error 12.799417 in direction 0
best m,c is 1.540000,16.860000 with error 12.796453 in direction 0
best m,c is 1.540000,16.870000 with error 12.793496 in direction 0
best m,c is 1.540000,16.880000 with error 12.790547 in direction 0
best m,c is 1.540000,16.890000 with error 12.787604 in direction 0
best m,c is 1.540000,16.900000 with error 12.784668 in direction 0
best m,c is 1.540000,16.910000 with error 12.781740 in direction 0
best m,c is 1.540000,16.920000 with error 12.778819 in direction 0
best m,c is 1.540000,16.930000 with error 12.775905 in direction 0
best m,c is 1.540000,16.940000 with error 12.772998 in direction 0
best m,c is 1.540000,16.950000 with error 12.770098 in direction 0
best m,c is 1.540000,16.960000 with error 12.767206 in direction 0
best m,c is 1.530000,16.970000 with error 12.763996 in direction 7
best m,c is 1.530000,16.980000 with error 12.760719 in direction 0
best m,c is 1.530000,16.990000 with error 12.757450 in direction 0
best m,c is 1.530000,17.000000 with error 12.754187 in direction 0
best m,c is 1.530000,17.010000 with error 12.750932 in direction 0
best m,c is 1.530000,17.020000 with error 12.747683 in direction 0
best m,c is 1.530000,17.030000 with error 12.744442 in direction 0
best m,c is 1.530000,17.040000 with error 12.741208 in direction 0
best m,c is 1.530000,17.050000 with error 12.737980 in direction 0
best m,c is 1.530000,17.060000 with error 12.734760 in direction 0
best m,c is 1.530000,17.070000 with error 12.731547 in direction 0
best m,c is 1.530000,17.080000 with error 12.728340 in direction 0
best m,c is 1.530000,17.090000 with error 12.725141 in direction 0
best m,c is 1.530000,17.100000 with error 12.721949 in direction 0
best m,c is 1.530000,17.110000 with error 12.718764 in direction 0
best m,c is 1.530000,17.120000 with error 12.715586 in direction 0
best m,c is 1.530000,17.130000 with error 12.712415 in direction 0
best m,c is 1.530000,17.140000 with error 12.709251 in direction 0
best m,c is 1.530000,17.150000 with error 12.706094 in direction 0
best m,c is 1.530000,17.160000 with error 12.702945 in direction 0
best m,c is 1.530000,17.170000 with error 12.699802 in direction 0
best m,c is 1.530000,17.180000 with error 12.696667 in direction 0
best m,c is 1.530000,17.190000 with error 12.693538 in direction 0
best m,c is 1.530000,17.200000 with error 12.690417 in direction 0
best m,c is 1.530000,17.210000 with error 12.687303 in direction 0
best m,c is 1.530000,17.220000 with error 12.684196 in direction 0
best m,c is 1.530000,17.230000 with error 12.681096 in direction 0
best m,c is 1.530000,17.240000 with error 12.678003 in direction 0
best m,c is 1.530000,17.250000 with error 12.674917 in direction 0
best m,c is 1.530000,17.260000 with error 12.671839 in direction 0
best m,c is 1.530000,17.270000 with error 12.668767 in direction 0
best m,c is 1.530000,17.280000 with error 12.665703 in direction 0
best m,c is 1.530000,17.290000 with error 12.662646 in direction 0
best m,c is 1.530000,17.300000 with error 12.659596 in direction 0
best m,c is 1.530000,17.310000 with error 12.656553 in direction 0
best m,c is 1.530000,17.320000 with error 12.653518 in direction 0
best m,c is 1.530000,17.330000 with error 12.650489 in direction 0
best m,c is 1.530000,17.340000 with error 12.647468 in direction 0
best m,c is 1.530000,17.350000 with error 12.644454 in direction 0
best m,c is 1.530000,17.360000 with error 12.641447 in direction 0
best m,c is 1.530000,17.370000 with error 12.638448 in direction 0
best m,c is 1.530000,17.380000 with error 12.635455 in direction 0
best m,c is 1.530000,17.390000 with error 12.632470 in direction 0
best m,c is 1.530000,17.400000 with error 12.629492 in direction 0
best m,c is 1.530000,17.410000 with error 12.626521 in direction 0
best m,c is 1.530000,17.420000 with error 12.623558 in direction 0
best m,c is 1.530000,17.430000 with error 12.620601 in direction 0
best m,c is 1.530000,17.440000 with error 12.617652 in direction 0
best m,c is 1.530000,17.450000 with error 12.614710 in direction 0
best m,c is 1.530000,17.460000 with error 12.611776 in direction 0
best m,c is 1.530000,17.470000 with error 12.608848 in direction 0
best m,c is 1.530000,17.480000 with error 12.605928 in direction 0
best m,c is 1.530000,17.490000 with error 12.603015 in direction 0
best m,c is 1.530000,17.500000 with error 12.600110 in direction 0
best m,c is 1.530000,17.510000 with error 12.597211 in direction 0
best m,c is 1.530000,17.520000 with error 12.594320 in direction 0
best m,c is 1.530000,17.530000 with error 12.591436 in direction 0
best m,c is 1.530000,17.540000 with error 12.588560 in direction 0
best m,c is 1.530000,17.550000 with error 12.585691 in direction 0
best m,c is 1.530000,17.560000 with error 12.582829 in direction 0
best m,c is 1.530000,17.570000 with error 12.579974 in direction 0
best m,c is 1.530000,17.580000 with error 12.577127 in direction 0
best m,c is 1.530000,17.590000 with error 12.574287 in direction 0
best m,c is 1.530000,17.600000 with error 12.571454 in direction 0
best m,c is 1.530000,17.610000 with error 12.568629 in direction 0
best m,c is 1.530000,17.620000 with error 12.565811 in direction 0
best m,c is 1.530000,17.630000 with error 12.563000 in direction 0
best m,c is 1.520000,17.640000 with error 12.559901 in direction 7
best m,c is 1.520000,17.650000 with error 12.556700 in direction 0
best m,c is 1.520000,17.660000 with error 12.553507 in direction 0
best m,c is 1.520000,17.670000 with error 12.550320 in direction 0
best m,c is 1.520000,17.680000 with error 12.547141 in direction 0
best m,c is 1.520000,17.690000 with error 12.543969 in direction 0
best m,c is 1.520000,17.700000 with error 12.540804 in direction 0
best m,c is 1.520000,17.710000 with error 12.537646 in direction 0
best m,c is 1.520000,17.720000 with error 12.534495 in direction 0
best m,c is 1.520000,17.730000 with error 12.531352 in direction 0
best m,c is 1.520000,17.740000 with error 12.528215 in direction 0
best m,c is 1.520000,17.750000 with error 12.525086 in direction 0
best m,c is 1.520000,17.760000 with error 12.521964 in direction 0
best m,c is 1.520000,17.770000 with error 12.518850 in direction 0
best m,c is 1.520000,17.780000 with error 12.515742 in direction 0
best m,c is 1.520000,17.790000 with error 12.512642 in direction 0
best m,c is 1.520000,17.800000 with error 12.509549 in direction 0
best m,c is 1.520000,17.810000 with error 12.506463 in direction 0
best m,c is 1.520000,17.820000 with error 12.503385 in direction 0
best m,c is 1.520000,17.830000 with error 12.500313 in direction 0
best m,c is 1.520000,17.840000 with error 12.497249 in direction 0
best m,c is 1.520000,17.850000 with error 12.494193 in direction 0
best m,c is 1.520000,17.860000 with error 12.491143 in direction 0
best m,c is 1.520000,17.870000 with error 12.488101 in direction 0
best m,c is 1.520000,17.880000 with error 12.485066 in direction 0
best m,c is 1.520000,17.890000 with error 12.482038 in direction 0
best m,c is 1.520000,17.900000 with error 12.479017 in direction 0
best m,c is 1.520000,17.910000 with error 12.476004 in direction 0
best m,c is 1.520000,17.920000 with error 12.472998 in direction 0
best m,c is 1.520000,17.930000 with error 12.470000 in direction 0
best m,c is 1.520000,17.940000 with error 12.467008 in direction 0
best m,c is 1.520000,17.950000 with error 12.464024 in direction 0
best m,c is 1.520000,17.960000 with error 12.461048 in direction 0
best m,c is 1.520000,17.970000 with error 12.458078 in direction 0
best m,c is 1.520000,17.980000 with error 12.455116 in direction 0
best m,c is 1.520000,17.990000 with error 12.452162 in direction 0
best m,c is 1.520000,18.000000 with error 12.449214 in direction 0
best m,c is 1.520000,18.010000 with error 12.446274 in direction 0
best m,c is 1.520000,18.020000 with error 12.443342 in direction 0
best m,c is 1.520000,18.030000 with error 12.440416 in direction 0
best m,c is 1.520000,18.040000 with error 12.437498 in direction 0
best m,c is 1.520000,18.050000 with error 12.434587 in direction 0
best m,c is 1.520000,18.060000 with error 12.431684 in direction 0
best m,c is 1.520000,18.070000 with error 12.428788 in direction 0
best m,c is 1.520000,18.080000 with error 12.425900 in direction 0
best m,c is 1.520000,18.090000 with error 12.423019 in direction 0
best m,c is 1.520000,18.100000 with error 12.420145 in direction 0
best m,c is 1.520000,18.110000 with error 12.417278 in direction 0
best m,c is 1.520000,18.120000 with error 12.414419 in direction 0
best m,c is 1.520000,18.130000 with error 12.411568 in direction 0
best m,c is 1.520000,18.140000 with error 12.408724 in direction 0
best m,c is 1.520000,18.150000 with error 12.405887 in direction 0
best m,c is 1.520000,18.160000 with error 12.403057 in direction 0
best m,c is 1.520000,18.170000 with error 12.400235 in direction 0
best m,c is 1.520000,18.180000 with error 12.397421 in direction 0
best m,c is 1.520000,18.190000 with error 12.394614 in direction 0
best m,c is 1.520000,18.200000 with error 12.391814 in direction 0
best m,c is 1.520000,18.210000 with error 12.389022 in direction 0
best m,c is 1.520000,18.220000 with error 12.386237 in direction 0
best m,c is 1.520000,18.230000 with error 12.383460 in direction 0
best m,c is 1.520000,18.240000 with error 12.380690 in direction 0
best m,c is 1.520000,18.250000 with error 12.377927 in direction 0
best m,c is 1.520000,18.260000 with error 12.375172 in direction 0
best m,c is 1.520000,18.270000 with error 12.372425 in direction 0
best m,c is 1.520000,18.280000 with error 12.369685 in direction 0
best m,c is 1.520000,18.290000 with error 12.366952 in direction 0
best m,c is 1.520000,18.300000 with error 12.364227 in direction 0
best m,c is 1.510000,18.310000 with error 12.361245 in direction 7
best m,c is 1.510000,18.320000 with error 12.358124 in direction 0
best m,c is 1.510000,18.330000 with error 12.355010 in direction 0
best m,c is 1.510000,18.340000 with error 12.351903 in direction 0
best m,c is 1.510000,18.350000 with error 12.348804 in direction 0
best m,c is 1.510000,18.360000 with error 12.345712 in direction 0
best m,c is 1.510000,18.370000 with error 12.342627 in direction 0
best m,c is 1.510000,18.380000 with error 12.339550 in direction 0
best m,c is 1.510000,18.390000 with error 12.336479 in direction 0
best m,c is 1.510000,18.400000 with error 12.333417 in direction 0
best m,c is 1.510000,18.410000 with error 12.330361 in direction 0
best m,c is 1.510000,18.420000 with error 12.327313 in direction 0
best m,c is 1.510000,18.430000 with error 12.324273 in direction 0
best m,c is 1.510000,18.440000 with error 12.321239 in direction 0
best m,c is 1.510000,18.450000 with error 12.318213 in direction 0
best m,c is 1.510000,18.460000 with error 12.315195 in direction 0
best m,c is 1.510000,18.470000 with error 12.312184 in direction 0
best m,c is 1.510000,18.480000 with error 12.309180 in direction 0
best m,c is 1.510000,18.490000 with error 12.306183 in direction 0
best m,c is 1.510000,18.500000 with error 12.303194 in direction 0
best m,c is 1.510000,18.510000 with error 12.300213 in direction 0
best m,c is 1.510000,18.520000 with error 12.297239 in direction 0
best m,c is 1.510000,18.530000 with error 12.294272 in direction 0
best m,c is 1.510000,18.540000 with error 12.291313 in direction 0
best m,c is 1.510000,18.550000 with error 12.288361 in direction 0
best m,c is 1.510000,18.560000 with error 12.285416 in direction 0
best m,c is 1.510000,18.570000 with error 12.282479 in direction 0
best m,c is 1.510000,18.580000 with error 12.279549 in direction 0
best m,c is 1.510000,18.590000 with error 12.276627 in direction 0
best m,c is 1.510000,18.600000 with error 12.273713 in direction 0
best m,c is 1.510000,18.610000 with error 12.270805 in direction 0
best m,c is 1.510000,18.620000 with error 12.267905 in direction 0
best m,c is 1.510000,18.630000 with error 12.265013 in direction 0
best m,c is 1.510000,18.640000 with error 12.262128 in direction 0
best m,c is 1.510000,18.650000 with error 12.259251 in direction 0
best m,c is 1.510000,18.660000 with error 12.256381 in direction 0
best m,c is 1.510000,18.670000 with error 12.253519 in direction 0
best m,c is 1.510000,18.680000 with error 12.250664 in direction 0
best m,c is 1.510000,18.690000 with error 12.247816 in direction 0
best m,c is 1.510000,18.700000 with error 12.244976 in direction 0
best m,c is 1.510000,18.710000 with error 12.242144 in direction 0
best m,c is 1.510000,18.720000 with error 12.239319 in direction 0
best m,c is 1.510000,18.730000 with error 12.236502 in direction 0
best m,c is 1.510000,18.740000 with error 12.233692 in direction 0
best m,c is 1.510000,18.750000 with error 12.230889 in direction 0
best m,c is 1.510000,18.760000 with error 12.228095 in direction 0
best m,c is 1.510000,18.770000 with error 12.225307 in direction 0
best m,c is 1.510000,18.780000 with error 12.222528 in direction 0
best m,c is 1.510000,18.790000 with error 12.219756 in direction 0
best m,c is 1.510000,18.800000 with error 12.216991 in direction 0
best m,c is 1.510000,18.810000 with error 12.214234 in direction 0
best m,c is 1.510000,18.820000 with error 12.211485 in direction 0
best m,c is 1.510000,18.830000 with error 12.208743 in direction 0
best m,c is 1.510000,18.840000 with error 12.206008 in direction 0
best m,c is 1.510000,18.850000 with error 12.203282 in direction 0
best m,c is 1.510000,18.860000 with error 12.200563 in direction 0
best m,c is 1.510000,18.870000 with error 12.197851 in direction 0
best m,c is 1.510000,18.880000 with error 12.195147 in direction 0
best m,c is 1.510000,18.890000 with error 12.192451 in direction 0
best m,c is 1.510000,18.900000 with error 12.189762 in direction 0
best m,c is 1.510000,18.910000 with error 12.187081 in direction 0
best m,c is 1.510000,18.920000 with error 12.184407 in direction 0
best m,c is 1.510000,18.930000 with error 12.181741 in direction 0
best m,c is 1.510000,18.940000 with error 12.179083 in direction 0
best m,c is 1.510000,18.950000 with error 12.176432 in direction 0
best m,c is 1.510000,18.960000 with error 12.173789 in direction 0
best m,c is 1.510000,18.970000 with error 12.171154 in direction 0
best m,c is 1.500000,18.980000 with error 12.168294 in direction 7
best m,c is 1.500000,18.990000 with error 12.165256 in direction 0
best m,c is 1.500000,19.000000 with error 12.162226 in direction 0
best m,c is 1.500000,19.010000 with error 12.159203 in direction 0
best m,c is 1.500000,19.020000 with error 12.156187 in direction 0
best m,c is 1.500000,19.030000 with error 12.153180 in direction 0
best m,c is 1.500000,19.040000 with error 12.150179 in direction 0
best m,c is 1.500000,19.050000 with error 12.147186 in direction 0
best m,c is 1.500000,19.060000 with error 12.144201 in direction 0
best m,c is 1.500000,19.070000 with error 12.141223 in direction 0
best m,c is 1.500000,19.080000 with error 12.138252 in direction 0
best m,c is 1.500000,19.090000 with error 12.135289 in direction 0
best m,c is 1.500000,19.100000 with error 12.132334 in direction 0
best m,c is 1.500000,19.110000 with error 12.129386 in direction 0
best m,c is 1.500000,19.120000 with error 12.126446 in direction 0
best m,c is 1.500000,19.130000 with error 12.123513 in direction 0
best m,c is 1.500000,19.140000 with error 12.120588 in direction 0
best m,c is 1.500000,19.150000 with error 12.117670 in direction 0
best m,c is 1.500000,19.160000 with error 12.114760 in direction 0
best m,c is 1.500000,19.170000 with error 12.111857 in direction 0
best m,c is 1.500000,19.180000 with error 12.108962 in direction 0
best m,c is 1.500000,19.190000 with error 12.106074 in direction 0
best m,c is 1.500000,19.200000 with error 12.103195 in direction 0
best m,c is 1.500000,19.210000 with error 12.100322 in direction 0
best m,c is 1.500000,19.220000 with error 12.097457 in direction 0
best m,c is 1.500000,19.230000 with error 12.094600 in direction 0
best m,c is 1.500000,19.240000 with error 12.091751 in direction 0
best m,c is 1.500000,19.250000 with error 12.088909 in direction 0
best m,c is 1.500000,19.260000 with error 12.086074 in direction 0
best m,c is 1.500000,19.270000 with error 12.083248 in direction 0
best m,c is 1.500000,19.280000 with error 12.080428 in direction 0
best m,c is 1.500000,19.290000 with error 12.077617 in direction 0
best m,c is 1.500000,19.300000 with error 12.074813 in direction 0
best m,c is 1.500000,19.310000 with error 12.072017 in direction 0
best m,c is 1.500000,19.320000 with error 12.069228 in direction 0
